"Route_Name,Route_Link,Bus_Name,Bus_Type,Departure_Time,Duration,Starting_Time,Star_Rating,Price,Seat_Availability"
"Dibrugarh to Bokakhat,https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,Baikuntha Transport Service,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 19:30:00,05h 30m,01:00,3.9,540.0,21"
"Dibrugarh to Bokakhat,https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,Purple Wings Coaches,A/C Seater / Sleeper (2+1),2024-07-17 19:55:00,05h 05m,01:00,3.4,540.0,27"
"Dibrugarh to Bokakhat,https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,Shree Ram Travels (Under ASTC),Bharat Benz A/C Seater (2+1),2024-07-17 20:00:00,05h 00m,01:00,4.8,500.0,18"
"Dibrugarh to Bokakhat,https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,Shree Ram Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 20:45:00,04h 55m,01:40,4.8,530.0,11"
"Dibrugarh to Bokakhat,https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,Maa Laxmi,NON A/C Seater Push Back (2+1),2024-07-17 18:15:00,28h 15m,22:30,2.7,500.0,19"
"Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - STD0022,Janrath AC Seater 2+2,2024-07-17 17:00:00,08h 20m,01:20,3.3,690.0,36"
"Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0037,Ordinary Non AC Seater 2+3,2024-07-17 18:30:00,07h 00m,01:30,3.3,475.0,51"
"Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CHL0019,Ordinary Non AC Seater 2+3,2024-07-17 19:00:00,06h 45m,01:45,3.3,475.0,52"
"Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0039,Ordinary Non AC Seater 2+3,2024-07-17 19:30:00,07h 00m,02:30,3.3,475.0,51"
"Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0043,Ordinary Non AC Seater 2+3,2024-07-17 20:00:00,07h 00m,03:00,3.3,475.0,51"
"Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CBG0042,Shatabdi AC Seater 2+2,2024-07-17 20:00:00,06h 30m,02:30,3.3,690.0,37"
"Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - JNP0013,Ordinary Non AC Seater 2+3,2024-07-17 20:20:00,06h 40m,03:00,3.3,475.0,52"
"Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - JNP0012,Ordinary Non AC Seater 2+3,2024-07-17 20:30:00,07h 30m,04:00,3.3,475.0,52"
"Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0041,Ordinary Non AC Seater 2+3,2024-07-17 20:30:00,07h 00m,03:30,3.3,475.0,51"
"Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - ALM0068,Shatabdi AC Seater 2+2,2024-07-17 20:45:00,06h 45m,03:30,2.9,698.0,41"
"Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0047,Ordinary Non AC Seater 2+3,2024-07-17 21:00:00,07h 00m,04:00,3.3,475.0,51"
"Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0029,Ordinary Non AC Seater 2+3,2024-07-17 21:25:00,07h 34m,04:59,3.3,475.0,51"
"Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CBG0144,Shatabdi AC Seater 2+2,2024-07-17 22:00:00,07h 30m,05:30,3.3,724.0,37"
"Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - ALM0043,Volvo AC Seater 2+2,2024-07-17 22:00:00,06h 00m,04:00,3.9,996.0,37"
"Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - ALM0048,Shatabdi AC Seater 2+2,2024-07-17 22:30:00,07h 00m,05:30,3.9,698.0,37"
"Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0057,Ordinary Non AC Seater 2+3,2024-07-17 22:30:00,07h 00m,05:30,3.3,475.0,52"
"Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0031,Ordinary Non AC Seater 2+3,2024-07-17 23:00:00,06h 30m,05:30,3.3,475.0,51"
"Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - GLA0137,Janrath AC Seater 2+2,2024-07-17 23:05:00,06h 26m,05:31,3.3,698.0,36"
"Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - HDD0001,Janrath AC Seater 2+2,2024-07-17 23:30:00,08h 00m,07:30,1.8,690.0,36"
"Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0035,Ordinary Non AC Seater 2+3,2024-07-17 23:30:00,07h 00m,06:30,3.3,475.0,51"
"Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Sethi Yatra Company,A/C Seater / Sleeper (2+1),2024-07-17 22:30:00,07h 25m,05:55,4.5,450.0,21"
"Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 23:15:00,06h 30m,05:45,3.9,449.0,15"
"Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Yolo Bus,A/C Sleeper (2+1),2024-07-17 22:19:00,07h 24m,05:43,3.8,549.0,21"
"Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Goyal Travels,VE A/C Seater / Sleeper (2+1),2024-07-17 23:49:00,06h 31m,06:20,2.0,600.0,12"
"Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Crystal Bus Service,A/C Seater / Sleeper (2+1),2024-07-17 22:00:00,07h 00m,05:00,4.0,428.0,27"
"Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - BDN0044,Ordinary Non AC Seater 2+3,2024-07-17 19:00:00,06h 30m,01:30,3.3,411.0,52"
"Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - BDN0046,Ordinary Non AC Seater 2+3,2024-07-17 21:00:00,06h 30m,03:30,3.3,411.0,52"
"Delhi to Badaun,https://www.redbus.in/bus-tickets/delhi-to-badaun,UPSRTC - KSB0005,Shatabdi AC Seater 2+2,2024-07-17 23:00:00,06h 00m,05:00,2.3,505.0,24"
"Agra to Bareilly,https://www.redbus.in/bus-tickets/agra-to-bareilly,UPSRTC - BLY0134,Janrath AC Seater 2+2,2024-07-17 23:05:00,05h 55m,05:00,4.4,486.0,34"
"Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - STD0054,Ordinary Non AC Seater 2+3,2024-07-17 16:00:00,10h 45m,02:45,3.3,724.0,52"
"Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - STD0147,Ordinary Non AC Seater 2+3,2024-07-17 16:00:00,11h 51m,03:51,3.3,697.0,52"
"Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - BRT0036,Ordinary Non AC Seater 2+3,2024-07-17 17:00:00,11h 15m,04:15,3.3,698.0,52"
"Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - AWD0225,Shatabdi AC Seater 2+2,2024-07-17 17:30:00,09h 45m,03:15,3.3,955.0,35"
"Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - SBD0030,Pink Express AC Seater 2+2,2024-07-17 19:00:00,10h 00m,05:00,3.0,955.0,41"
"Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - AWD0240,Janrath AC Seater 2+3,2024-07-17 20:02:00,09h 28m,05:30,3.3,827.0,48"
"Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - SBD0032,Pink Express AC Seater 2+2,2024-07-17 21:30:00,09h 45m,07:15,2.5,955.0,38"
"Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur,UPSRTC - SBD0092,Janrath AC Seater 2+2,2024-07-17 22:30:00,08h 15m,06:45,2.8,955.0,36"
"Bareilly to Agra,https://www.redbus.in/bus-tickets/bareilly-to-agra,UPSRTC - AGF0050,Shatabdi AC Seater 2+2,2024-07-17 22:46:00,05h 59m,04:45,3.0,486.0,36"
"Bareilly to Haridwar,https://www.redbus.in/bus-tickets/bareilly-to-haridwar,UPSRTC - RKD0039,Janrath AC Seater 2+2,2024-07-17 21:00:00,06h 55m,03:55,3.3,610.0,33"
"Bareilly to Haridwar,https://www.redbus.in/bus-tickets/bareilly-to-haridwar,UPSRTC - VKS0001,Janrath AC Seater 2+2,2024-07-17 21:30:00,06h 15m,03:45,3.3,633.0,35"
"Lucknow to Ballia,https://www.redbus.in/bus-tickets/lucknow-to-ballia,UPSRTC - BUI0026,Janrath AC Seater 2+2,2024-07-17 18:30:00,09h 10m,03:40,3.3,895.0,36"
"Lucknow to Ballia,https://www.redbus.in/bus-tickets/lucknow-to-ballia,UPSRTC - CBG0158,Janrath AC Seater 2+2,2024-07-17 19:30:00,09h 00m,04:30,3.3,895.0,36"
"Lucknow to Ballia,https://www.redbus.in/bus-tickets/lucknow-to-ballia,UPSRTC - CBG0159,Janrath AC Seater 2+2,2024-07-17 20:30:00,08h 30m,05:00,3.3,895.0,36"
"Lucknow to Ballia,https://www.redbus.in/bus-tickets/lucknow-to-ballia,UPSRTC - GLA0144,Janrath AC Seater 2+2,2024-07-17 22:55:00,07h 25m,06:20,3.3,895.0,36"
"Lucknow to Ballia,https://www.redbus.in/bus-tickets/lucknow-to-ballia,Aadishakti Travels,Bharat Benz A/C Seater (2+2),2024-07-17 22:30:00,06h 00m,04:30,3.6,3000.0,45"
"Bareilly to Dehradun,https://www.redbus.in/bus-tickets/bareilly-to-dehradun,UPSRTC - RKD0039,Janrath AC Seater 2+2,2024-07-17 21:00:00,08h 00m,05:00,4.1,814.0,33"
"Bareilly to Dehradun,https://www.redbus.in/bus-tickets/bareilly-to-dehradun,UPSRTC - VKS0001,Janrath AC Seater 2+2,2024-07-17 22:05:00,07h 10m,05:15,3.4,830.0,29"
"Kanpur (Uttar Pradesh) to Bareilly,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,UPSRTC - FZG0007,Ordinary Non AC Seater 2+3,2024-07-17 16:30:00,08h 00m,00:30,3.3,409.0,52"
"Kanpur (Uttar Pradesh) to Bareilly,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,UPSRTC - BND0029,Ordinary Non AC Seater 2+3,2024-07-17 18:30:00,07h 10m,01:40,3.3,409.0,52"
"Kanpur (Uttar Pradesh) to Bareilly,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,UPSRTC - VKS0005,Janrath AC Seater 2+3,2024-07-17 20:00:00,08h 00m,04:00,3.0,506.0,47"
"Kanpur (Uttar Pradesh) to Bareilly,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,UPSRTC - PLB0044,Ordinary Non AC Seater 2+3,2024-07-17 22:45:00,06h 15m,05:00,3.3,391.0,52"
"Kanpur (Uttar Pradesh) to Bareilly,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,UPSRTC - BLY0096,Janrath AC Seater 2+2,2024-07-17 23:03:00,06h 58m,06:01,3.0,589.0,36"
"Kanpur (Uttar Pradesh) to Bareilly,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 19:30:00,08h 20m,03:50,3.7,499.0,21"
"Kanpur (Uttar Pradesh) to Bareilly,https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),2024-07-17 21:01:00,06h 45m,03:46,3.0,749.0,8"
"Lucknow to Haridwar,https://www.redbus.in/bus-tickets/lucknow-to-haridwar,UPSRTC - CBG0092,Pink Express AC Seater 2+2,2024-07-17 21:01:00,10h 59m,08:00,3.1,1170.0,37"
"Lucknow to Haridwar,https://www.redbus.in/bus-tickets/lucknow-to-haridwar,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),2024-07-17 17:30:00,13h 00m,06:30,4.7,899.0,10"
"Lucknow to Haridwar,https://www.redbus.in/bus-tickets/lucknow-to-haridwar,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),2024-07-17 18:15:00,11h 35m,05:50,4.7,799.0,2"
"Aligarh (uttar pradesh) to Haridwar,https://www.redbus.in/bus-tickets/aligarh-to-haridwar,UPSRTC - ALI0062,Janrath AC Seater 2+2,2024-07-17 20:00:00,07h 05m,03:05,3.3,739.0,36"
"Aligarh (uttar pradesh) to Haridwar,https://www.redbus.in/bus-tickets/aligarh-to-haridwar,UPSRTC - ALI0153,Ordinary Non AC Seater 2+3,2024-07-17 20:00:00,07h 20m,03:20,3.3,488.0,52"
"Aligarh (uttar pradesh) to Haridwar,https://www.redbus.in/bus-tickets/aligarh-to-haridwar,UPSRTC - ALI0160,Janrath AC Seater 2+2,2024-07-17 20:00:00,07h 20m,03:20,3.3,739.0,36"
"Aligarh (uttar pradesh) to Haridwar,https://www.redbus.in/bus-tickets/aligarh-to-haridwar,UPSRTC - TAJ0047,Pink Express AC Seater 2+2,2024-07-17 21:55:00,06h 19m,04:14,4.5,739.0,33"
"Aligarh (uttar pradesh) to Haridwar,https://www.redbus.in/bus-tickets/aligarh-to-haridwar,UPSRTC - TAJ0051,Janrath AC Seater 2+3,2024-07-17 23:00:00,06h 30m,05:30,2.3,606.0,46"
"Aligarh (uttar pradesh) to Haridwar,https://www.redbus.in/bus-tickets/aligarh-to-haridwar,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),Bharat Benz A/C Sleeper (2+1),2024-07-17 23:59:00,04h 31m,04:30,3.4,649.0,22"
"Aligarh (uttar pradesh) to Haridwar,https://www.redbus.in/bus-tickets/aligarh-to-haridwar,Baba Travels Mathura,A/C Seater Push Back (2+2),2024-07-17 23:58:00,05h 02m,05:00,4.4,999.0,41"
"Chandigarh to Vrindavan,https://www.redbus.in/bus-tickets/chandigarh-to-vrindavan,Chandigarh Transport Undertaking (CTU) - 165938,HVAC Seater (2+3),2024-07-17 20:00:00,09h 45m,05:45,4.2,624.77,27"
"Chandigarh to Vrindavan,https://www.redbus.in/bus-tickets/chandigarh-to-vrindavan,GK Travels,A/C Seater/Sleeper (2+1),2024-07-17 16:00:00,32h 00m,00:00,1.5,999.0,24"
"Chandigarh to Vrindavan,https://www.redbus.in/bus-tickets/chandigarh-to-vrindavan,NAYAR TRAVELS (OPC) PVT LTD,A/C Sleeper (2+1),2024-07-17 19:00:00,06h 30m,01:30,2.0,1699.0,17"
"Chandigarh to Yamuna Nagar,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Zimindara Travels,AC Sleeper (2+1),2024-07-17 23:00:00,03h 15m,02:15,4.1,649.0,22"
"Chandigarh to Yamuna Nagar,https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Shree Mahaveer Travels Jaipur,A/C Seater/Sleeper (2+1),2024-07-17 22:00:00,02h 35m,00:35,3.4,399.0,25"
"Chandigarh to Sujanpur (himachal pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-sujanpur,HRTC - 1528,Ordinary 3+2 Non AC Seater,2024-07-17 18:40:00,05h 50m,00:30,3.9,356.0,36"
"Chandigarh to Sujanpur (himachal pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-sujanpur,HRTC - 1537,Ordinary 3+2 Non AC Seater,2024-07-17 21:00:00,06h 30m,03:30,3.9,354.0,27"
"Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,HRTC - 91,Himsuta AC Seater Volvo/Scania 2+2,2024-07-17 22:10:00,06h 30m,04:40,3.1,724.0,25"
"Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,VE A/C Semi Sleeper (2+2),2024-07-17 23:50:00,05h 40m,05:30,4.0,759.0,29"
"Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-07-17 23:55:00,06h 05m,06:00,4.6,712.0,6"
"Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-07-17 23:55:00,06h 04m,05:59,4.6,712.0,6"
"Chandigarh to Baijnath,https://www.redbus.in/bus-tickets/chandigarh-to-baijnath,HRTC - 1505,Ordinary 3+2 Non AC Seater,2024-07-17 20:16:00,07h 44m,04:00,3.9,488.0,34"
"Chandigarh to Baijnath,https://www.redbus.in/bus-tickets/chandigarh-to-baijnath,HRTC - 1150,Ordinary 3+2 Non AC Seater,2024-07-17 20:30:00,08h 45m,05:15,2.9,493.0,37"
"Chandigarh to Baijnath,https://www.redbus.in/bus-tickets/chandigarh-to-baijnath,Chandigarh Transport Undertaking (CTU) - 165825,HVAC Seater (2+3),2024-07-17 20:08:00,09h 00m,05:08,4.1,592.39,47"
"Chandigarh to Baijnath,https://www.redbus.in/bus-tickets/chandigarh-to-baijnath,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),2024-07-17 23:55:00,06h 35m,06:30,4.5,664.0,3"
"Chandigarh to Haridwar,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,HRTC - 761,Ordinary 3+2 Non AC Seater,2024-07-17 21:00:00,07h 00m,04:00,3.9,388.0,37"
"Chandigarh to Haridwar,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,HRTC - 228,Ordinary 3+2 Non AC Seater,2024-07-17 22:55:00,05h 05m,04:00,3.9,319.0,37"
"Chandigarh to Haridwar,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,HRTC - 685,Ordinary 3+2 Non AC Seater,2024-07-17 23:40:00,07h 20m,07:00,3.9,388.0,37"
"Chandigarh to Haridwar,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,HRTC - 955,Ordinary 3+2 Non AC Seater,2024-07-17 23:55:00,04h 35m,04:30,3.9,309.0,33"
"Chandigarh to Haridwar,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Shree Mahaveer Travels Jaipur,VE A/C Seater / Sleeper (2+1),2024-07-17 22:00:00,05h 15m,03:15,3.7,699.0,23"
"Chandigarh to Haridwar,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Zimindara Travels,AC Sleeper (2+1),2024-07-17 23:00:00,05h 30m,04:30,3.9,649.0,22"
"Chandigarh to Haridwar,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Laxmi holidays,VE A/C Semi Sleeper (2+2),2024-07-17 23:55:00,06h 35m,06:30,4.6,854.0,16"
"Chandigarh to Haridwar,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 23:40:00,05h 00m,04:40,2.6,647.0,27"
"Chandigarh to Haridwar,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Amit Travels,A/C Seater / Sleeper (2+1),2024-07-17 23:40:00,04h 40m,04:20,1.7,799.0,40"
"Chandigarh to Haridwar,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Amit Travels,A/C Seater / Sleeper (2+1),2024-07-17 23:50:00,04h 30m,04:20,1.7,799.0,40"
"Chandigarh to Pathankot,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,New Pal Travels,A/C Sleeper (2+1),2024-07-17 19:30:00,07h 00m,02:30,3.5,584.0,15"
"Chandigarh to Pathankot,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Jamna Travels-Jammu,AshokLeyland Stile A/C,2024-07-17 20:15:00,05h 15m,01:30,3.3,509.0,7"
"Chandigarh to Pathankot,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,SPEED BUS,Volvo A/C Semi Sleeper (2+2),2024-07-17 20:30:00,04h 10m,00:40,3.7,749.0,41"
"Chandigarh to Pathankot,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Baru travels,A/C Seater / Sleeper (2+2),2024-07-17 20:45:00,05h 15m,02:00,3.7,400.0,29"
"Chandigarh to Pathankot,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Moon Light Travels Katra,A/C Sleeper (2+1),2024-07-17 21:15:00,04h 45m,02:00,3.9,552.0,21"
"Chandigarh to Pathankot,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Radhe Travels,Bharat Benz A/C Sleeper (2+1),2024-07-17 21:20:00,05h 10m,02:30,3.8,494.0,27"
"Chandigarh to Pathankot,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Sonali Holidays,Bharat Benz A/C Seater / Sleeper (2+2),2024-07-17 21:30:00,05h 00m,02:30,4.0,394.0,50"
"Chandigarh to Pathankot,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Radhe Travels,Bharat Benz A/C Sleeper (2+1),2024-07-17 21:30:00,05h 00m,02:30,3.8,494.0,27"
"Chandigarh to Pathankot,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Moon Light Travels Katra,A/C Sleeper (2+2),2024-07-17 22:00:00,05h 00m,03:00,3.7,449.0,23"
"Chandigarh to Pathankot,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 22:30:00,05h 30m,04:00,3.2,647.0,38"
"Chandigarh to Pathankot,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 22:50:00,04h 10m,03:00,4.8,608.0,26"
"Chandigarh to Pathankot,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Zimindara Travels,AC Sleeper (2+1),2024-07-17 23:00:00,04h 30m,03:30,4.1,649.0,28"
"Chandigarh to Pathankot,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 23:05:00,05h 05m,04:10,5.0,655.0,33"
"Chandigarh to Pathankot,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 23:05:00,04h 15m,03:20,4.7,487.0,24"
"Chandigarh to Pathankot,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Goel Tourist (Regd),A/C Seater / Sleeper (2+2),2024-07-17 23:15:00,04h 15m,03:30,3.5,509.0,37"
"Chandigarh to Rishikesh,https://www.redbus.in/bus-tickets/chandigarh-to-rishikesh,Zimindara Travels,AC Sleeper (2+1),2024-07-17 23:00:00,06h 00m,05:00,3.8,649.0,22"
"Chandigarh to Rishikesh,https://www.redbus.in/bus-tickets/chandigarh-to-rishikesh,Laxmi holidays,VE A/C Semi Sleeper (2+2),2024-07-17 23:55:00,06h 15m,06:10,4.6,854.0,14"
"Chandigarh to Agra,https://www.redbus.in/bus-tickets/chandigarh-to-agra,Chandigarh Transport Undertaking (CTU) - 165906,HVAC Seater (2+3),2024-07-17 20:30:00,11h 00m,07:30,4.2,731.43,45"
"Chandigarh to Agra,https://www.redbus.in/bus-tickets/chandigarh-to-agra,NAYAR TRAVELS (OPC) PVT LTD,A/C Sleeper (2+1),2024-07-17 16:30:00,08h 00m,00:30,2.0,1699.0,24"
"Chandigarh to Agra,https://www.redbus.in/bus-tickets/chandigarh-to-agra,GK Travels,A/C Seater/Sleeper (2+1),2024-07-17 16:00:00,11h 00m,03:00,3.6,999.0,25"
"Rohtak to Chandigarh,https://www.redbus.in/bus-tickets/rohtak-to-chandigarh,Hari Das Tour &Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 23:55:00,04h 25m,04:20,3.2,570.0,16"
"Chandigarh to Haldwani,https://www.redbus.in/bus-tickets/chandigarh-to-haldwani,Shree Mahaveer Travels Jaipur,VE A/C Seater / Sleeper (2+1),2024-07-17 22:00:00,09h 55m,07:55,3.8,899.0,24"
"Chandigarh to Haldwani,https://www.redbus.in/bus-tickets/chandigarh-to-haldwani,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 23:40:00,10h 00m,09:40,3.1,924.0,27"
"Agra to Chandigarh,https://www.redbus.in/bus-tickets/agra-to-chandigarh,Chandigarh Transport Undertaking (CTU) - 165907,HVAC Seater (2+3),2024-07-17 17:00:00,11h 00m,04:00,3.9,731.43,45"
"Chandigarh to Kathgodam,https://www.redbus.in/bus-tickets/chandigarh-to-kathgodam,Chandigarh Transport Undertaking (CTU) - 165946,HVAC Seater (2+3),2024-07-17 19:10:00,12h 30m,07:40,4.1,950.48,47"
"Chandigarh to Kathgodam,https://www.redbus.in/bus-tickets/chandigarh-to-kathgodam,Shree Mahaveer Travels Jaipur,VE A/C Seater / Sleeper (2+1),2024-07-17 22:00:00,10h 15m,08:15,4.5,1099.0,21"
"Chandigarh to Kathgodam,https://www.redbus.in/bus-tickets/chandigarh-to-kathgodam,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),2024-07-17 23:40:00,10h 30m,10:10,3.9,924.0,27"
"Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),2024-07-17 20:00:00,08h 50m,04:50,4.6,570.0,23"
"Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 21:00:00,08h 30m,05:30,4.7,470.0,25"
"Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),2024-07-17 18:30:00,09h 00m,03:30,5.0,855.0,23"
"Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 17:30:00,08h 45m,02:15,4.9,421.0,39"
"Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 16:00:00,09h 30m,01:30,4.1,374.0,18"
"Katra (jammu and kashmir) to Chandigarh,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 19:30:00,08h 50m,04:20,4.5,1335.0,1"
